Frame,Class,BEV_X,BEV_Y
14,Walking,967,629
14,Walking,27,434
14,Walking,618,1162
14,Walking,944,-39
14,Walking,909,-20
14,Walking,-11,632
14,Walking,600,79
14,Walking,507,534
14,Walking,-65,841
14,Walking,489,423
14,Walking,521,402
14,Walking,874,125
14,Walking,503,416
14,Walking,-4,664
14,Walking,542,586
14,Walking,513,339
14,Walking,-8,736
14,Walking,898,123
14,Walking,659,1191
14,Walking,215,467
14,Walking,13,698
14,Walking,6,143
14,Walking,552,566
14,Walking,-5,705
14,Walking,567,38
14,Walking,637,194
14,Walking,890,26
14,Walking,541,-27
14,Walking,533,1
14,Walking,523,-11
14,Walking,21,22
14,Walking,531,606
14,Walking,868,-21
15,Driving,934,843
15,Driving,531,944
15,Driving,886,461
15,Driving,430,710
15,Driving,612,448
15,Driving,508,654
15,Driving,185,685
15,Driving,418,504
15,Driving,287,963
15,Driving,164,959
15,Driving,769,158
15,Driving,1051,925
15,Driving,110,276
15,Driving,33,1039
15,Driving,416,1317
15,Driving,553,1248
15,Driving,707,14
15,Driving,416,100
15,Driving,469,1122
15,Driving,582,281
15,Driving,769,1131
15,Driving,1079,782
15,Driving,535,1215
15,Driving,1119,621
15,Driving,391,1337
15,Driving,283,1273
15,Driving,504,789
15,Driving,437,846
15,Driving,398,919
15,Driving,699,490
15,Driving,667,209
15,Driving,943,499
15,Driving,468,1121
15,Driving,428,1045
15,Driving,593,760
15,Driving,569,67
15,Driving,637,1034
15,Driving,963,154
15,Driving,89,-132
15,Driving,610,984
15,Driving,416,1317
15,Driving,766,163
15,Driving,191,-79
15,Driving,1079,784
15,Driving,697,192
15,Walking,614,691
15,Walking,599,700
15,Walking,570,832
15,Walking,583,818
15,Walking,-49,785
15,Walking,619,1166
15,Walking,620,301
15,Walking,784,224
15,Walking,-63,831
15,Walking,967,623
15,Walking,659,379
15,Walking,659,1192
15,Walking,0,447
15,Walking,635,1035
15,Walking,944,-39
15,Walking,600,79
15,Walking,909,-20
15,Walking,515,345
15,Walking,27,434
15,Walking,521,402
15,Walking,504,420
15,Walking,488,421
15,Walking,-65,841
15,Walking,873,126
15,Walking,660,1105
15,Walking,512,550
15,Walking,-1,667
15,Walking,-8,736
15,Walking,20,23
15,Walking,542,586
15,Walking,-12,632
15,Walking,552,566
15,Walking,217,465
15,Walking,899,123
15,Walking,7,146
15,Walking,567,35
15,Walking,541,-27
15,Walking,890,26
15,Walking,637,194
15,Walking,15,697
15,Walking,530,608
15,Walking,868,-18
15,Walking,522,-11
15,Walking,533,4
15,Walking,21,910
15,Walking,-6,703
15,Walking,660,1191
15,Walking,886,178
16,Driving,936,843
16,Driving,530,944
16,Driving,613,451
16,Driving,184,678
16,Driving,429,710
16,Driving,886,461
16,Driving,286,959
16,Driving,508,656
16,Driving,418,506
16,Driving,164,953
16,Driving,769,158
16,Driving,1053,923
16,Driving,111,268
16,Driving,32,1039
16,Driving,707,14
16,Driving,417,92
16,Driving,417,1317
16,Driving,553,1249
16,Driving,582,283
16,Driving,474,1123
16,Driving,390,1338
16,Driving,1118,621
16,Driving,768,1131
16,Driving,536,1217
16,Driving,507,789
16,Driving,439,844
16,Driving,699,487
16,Driving,667,209
16,Driving,416,103
16,Driving,401,918
16,Driving,942,496
16,Driving,429,1044
16,Driving,570,67
16,Driving,592,761
16,Driving,963,154
16,Driving,649,1111
16,Driving,89,-132
16,Driving,612,983
16,Driving,417,1317
16,Driving,766,163
16,Driving,192,-84
16,Driving,1080,780
16,Driving,697,192
16,Walking,583,818
16,Walking,-49,785
16,Walking,569,832
16,Walking,782,225
16,Walking,636,1039
16,Walking,600,707
16,Walking,620,301
16,Walking,619,1169
16,Walking,-63,831
16,Walking,615,693
16,Walking,660,381
16,Walking,26,432
16,Walking,966,620
16,Walking,0,450
16,Walking,600,79
16,Walking,514,345
16,Walking,944,-39
16,Walking,1064,660
16,Walking,523,405
16,Walking,487,420
16,Walking,908,-23
16,Walking,511,549
16,Walking,503,420
16,Walking,-11,634
16,Walking,-3,666
16,Walking,874,125
16,Walking,541,585
16,Walking,-65,841
16,Walking,-8,738
16,Walking,554,573
16,Walking,658,1192
16,Walking,541,-27
16,Walking,898,123
16,Walking,6,147
16,Walking,14,698
16,Walking,567,29
16,Walking,219,464
16,Walking,175,379
16,Walking,890,24
16,Walking,531,611
16,Walking,533,4
16,Walking,17,915
16,Walking,637,194
16,Walking,523,-8
16,Walking,-5,705
16,Walking,868,-21
16,Walking,-24,204
17,Driving,530,945
17,Driving,938,843
17,Driving,614,453
17,Driving,886,461
17,Driving,430,712
17,Driving,185,673
17,Driving,418,506
17,Driving,509,657
17,Driving,1054,922
17,Driving,164,949
17,Driving,284,954
17,Driving,769,158
17,Driving,111,262
17,Driving,417,1317
17,Driving,33,1039
17,Driving,707,17
17,Driving,321,1228
17,Driving,417,93
17,Driving,1082,781
17,Driving,583,285
17,Driving,391,1337
17,Driving,1118,621
17,Driving,150,-19
17,Driving,769,1131
17,Driving,509,788
17,Driving,667,209
17,Driving,699,481
17,Driving,441,844
17,Driving,415,107
17,Driving,928,505
17,Driving,430,1043
17,Driving,402,920
17,Driving,570,64
17,Driving,963,154
17,Driving,191,390
17,Driving,614,983
17,Driving,417,1317
17,Driving,766,160
17,Driving,1082,781
17,Driving,193,-90
17,Driving,697,192
17,Driving,-15,971
17,Walking,637,1044
17,Walking,569,833
17,Walking,-51,784
17,Walking,583,818
17,Walking,781,226
17,Walking,-63,831
17,Walking,619,301
17,Walking,601,709
17,Walking,593,765
17,Walking,966,614
17,Walking,534,1222
17,Walking,25,430
17,Walking,1063,660
17,Walking,515,347
17,Walking,3,454
17,Walking,944,-39
17,Walking,615,696
17,Walking,958,488
17,Walking,659,379
17,Walking,599,76
17,Walking,523,407
17,Walking,912,-14
17,Walking,620,1170
17,Walking,-2,667
17,Walking,505,425
17,Walking,-13,634
17,Walking,509,546
17,Walking,-65,841
17,Walking,486,420
17,Walking,552,1250
17,Walking,-8,738
17,Walking,656,1108
17,Walking,220,466
17,Walking,4,144
17,Walking,471,1129
17,Walking,541,586
17,Walking,554,574
17,Walking,873,126
17,Walking,658,1192
17,Walking,15,916
17,Walking,890,32
17,Walking,533,612
17,Walking,637,197
17,Walking,542,-21
17,Walking,-24,204
17,Walking,567,26
17,Walking,13,698
17,Walking,532,-1
17,Walking,898,126
17,Walking,867,-20
17,Walking,-5,704
17,Walking,522,-7
18,Driving,940,844
18,Driving,530,947
18,Driving,429,712
18,Driving,615,456
18,Driving,886,461
18,Driving,185,665
18,Driving,418,507
18,Driving,509,660
18,Driving,769,158
18,Driving,282,950
18,Driving,164,944
18,Driving,1056,921
18,Driving,111,255
18,Driving,707,17
18,Driving,417,115
18,Driving,417,1316
18,Driving,33,1039
18,Driving,323,1224
18,Driving,1084,780
18,Driving,1118,621
18,Driving,583,287
18,Driving,152,-21
18,Driving,391,1337
18,Driving,769,1131
18,Driving,510,787
18,Driving,667,209
18,Driving,699,476
18,Driving,443,842
18,Driving,402,917
18,Driving,928,505
18,Driving,433,1041
18,Driving,471,1132
18,Driving,963,154
18,Driving,644,1113
18,Driving,616,981
18,Driving,766,163
18,Driving,417,1316
18,Driving,192,-98
18,Driving,1084,780
18,Driving,697,192
18,Driving,-15,971
18,Walking,637,1046
18,Walking,583,818
18,Walking,-49,786
18,Walking,570,836
18,Walking,1,455
18,Walking,-63,831
18,Walking,620,303
18,Walking,595,770
18,Walking,780,227
18,Walking,603,717
18,Walking,551,1250
18,Walking,659,381
18,Walking,965,612
18,Walking,25,429
18,Walking,944,-39
18,Walking,-3,668
18,Walking,523,409
18,Walking,621,1172
18,Walking,958,488
18,Walking,1062,657
18,Walking,-68,842
18,Walking,600,79
18,Walking,871,124
18,Walking,908,-20
18,Walking,-14,634
18,Walking,513,341
18,Walking,555,576
18,Walking,504,424
18,Walking,486,420
18,Walking,615,696
18,Walking,4,145
18,Walking,220,466
18,Walking,509,545
18,Walking,541,586
18,Walking,-8,742
18,Walking,638,204
18,Walking,534,1224
18,Walking,652,1184
18,Walking,-48,655
18,Walking,12,699
18,Walking,170,360
18,Walking,898,126
18,Walking,890,24
18,Walking,543,-16
18,Walking,533,4
18,Walking,-24,204
18,Walking,18,914
18,Walking,572,56
18,Walking,867,-20
18,Walking,524,1
18,Walking,943,501
18,Walking,533,613
18,Walking,886,178
19,Driving,660,387
19,Driving,943,845
19,Driving,530,948
19,Driving,886,461
19,Driving,430,713
19,Driving,1058,921
19,Driving,617,458
19,Driving,183,657
19,Driving,418,507
19,Driving,510,662
19,Driving,281,946
19,Driving,164,940
19,Driving,769,158
19,Driving,112,248
19,Driving,707,17
19,Driving,1085,780
19,Driving,418,124
19,Driving,32,1039
19,Driving,417,1316
19,Driving,1119,622
19,Driving,328,1223
19,Driving,150,-28
19,Driving,583,285
19,Driving,769,1131
19,Driving,509,-32
19,Driving,391,1338
19,Driving,556,559
19,Driving,915,-242
19,Driving,735,1150
19,Driving,511,784
19,Driving,667,209
19,Driving,699,472
19,Driving,402,917
19,Driving,445,842
19,Driving,432,1039
19,Driving,927,505
19,Driving,473,1138
19,Driving,615,697
19,Driving,538,1222
19,Driving,963,152
19,Driving,645,1114
19,Driving,618,980
19,Driving,418,1316
19,Driving,767,167
19,Driving,193,-103
19,Driving,1085,779
19,Driving,697,192
19,Driving,-15,971
19,Walking,638,1049
19,Walking,582,819
19,Walking,-50,786
19,Walking,595,773
19,Walking,605,721
19,Walking,779,228
19,Walking,571,843
19,Walking,-63,831
19,Walking,620,307
19,Walking,1,455
19,Walking,963,614
19,Walking,524,409
19,Walking,24,427
19,Walking,1062,655
19,Walking,621,1173
19,Walking,-3,741
19,Walking,944,-39
19,Walking,-3,668
19,Walking,-13,636
19,Walking,958,488
19,Walking,551,1250
19,Walking,-68,842
19,Walking,504,426
19,Walking,871,125
19,Walking,601,85
19,Walking,908,-20
19,Walking,220,466
19,Walking,488,430
19,Walking,541,586
19,Walking,509,330
19,Walking,554,578
19,Walking,509,550
19,Walking,-47,654
19,Walking,17,916
19,Walking,5,147
19,Walking,-13,745
19,Walking,638,204
19,Walking,649,1184
19,Walking,890,26
19,Walking,176,367
19,Walking,10,701
19,Walking,943,502
19,Walking,898,126
19,Walking,570,33
19,Walking,532,2
19,Walking,531,613
19,Walking,544,-13
19,Walking,886,178
19,Walking,521,-3
19,Walking,20,909
20,Driving,530,949
20,Driving,945,845
20,Driving,185,654
20,Driving,886,461
20,Driving,430,713
20,Driving,165,934
20,Driving,618,459
20,Driving,418,509
20,Driving,511,663
20,Driving,1059,920
20,Driving,279,942
20,Driving,769,158
20,Driving,110,242
20,Driving,420,1318
20,Driving,330,1219
20,Driving,1087,781
20,Driving,707,17
20,Driving,33,1039
20,Driving,418,124
20,Driving,151,-33
20,Driving,1119,621
20,Driving,391,1338
20,Driving,584,289
20,Driving,510,-29
20,Driving,915,-242
20,Driving,735,1150
20,Driving,513,781
20,Driving,406,920
20,Driving,667,209
20,Driving,699,467
20,Driving,433,1038
20,Driving,446,841
20,Driving,944,494
20,Driving,649,1112
20,Driving,191,373
20,Driving,963,152
20,Driving,539,1222
20,Driving,621,979
20,Driving,767,167
20,Driving,192,-111
20,Driving,419,1317
20,Driving,1087,780
20,Driving,697,192
20,Driving,-15,971
20,Walking,638,1050
20,Walking,961,615
20,Walking,573,848
20,Walking,582,820
20,Walking,596,778
20,Walking,1,455
20,Walking,606,724
20,Walking,-63,831
20,Walking,-50,786
20,Walking,620,312
20,Walking,525,410
20,Walking,616,697
20,Walking,620,1173
20,Walking,658,384
20,Walking,23,428
20,Walking,-14,636
20,Walking,944,-36
20,Walking,-4,668
20,Walking,-68,842
20,Walking,510,334
20,Walking,1061,650
20,Walking,18,915
20,Walking,220,466
20,Walking,503,426
20,Walking,7,702
20,Walking,908,-20
20,Walking,489,432
20,Walking,-7,744
20,Walking,550,1251
20,Walking,600,85
20,Walking,637,207
20,Walking,656,1193
20,Walking,541,586
20,Walking,871,124
20,Walking,-48,652
20,Walking,473,1141
20,Walking,511,556
20,Walking,890,32
20,Walking,18,910
20,Walking,5,147
20,Walking,555,581
20,Walking,898,126
20,Walking,569,30
20,Walking,532,5
20,Walking,543,-12
20,Walking,886,176
20,Walking,531,613
21,Driving,662,388
21,Driving,530,949
21,Driving,947,846
21,Driving,431,714
21,Driving,183,644
21,Driving,886,463
21,Driving,620,464
21,Driving,164,929
21,Driving,418,509
21,Driving,278,937
21,Driving,1061,920
21,Driving,512,665
21,Driving,769,158
21,Driving,110,236
21,Driving,1088,780
21,Driving,707,17
21,Driving,417,1314
21,Driving,32,1039
21,Driving,417,125
21,Driving,154,-35
21,Driving,1119,622
21,Driving,474,1145
21,Driving,192,-111
21,Driving,390,1337
21,Driving,512,-20
21,Driving,584,289
21,Driving,332,1213
21,Driving,915,-242
21,Driving,556,558
21,Driving,406,919
21,Driving,515,781
21,Driving,667,210
21,Driving,334,1215
21,Driving,434,1037
21,Driving,446,838
21,Driving,699,463
21,Driving,944,494
21,Driving,191,371
21,Driving,647,1114
21,Driving,963,149
21,Driving,473,1144
21,Driving,623,978
21,Driving,767,165
21,Driving,190,-113
21,Driving,419,1316
21,Driving,697,192
21,Driving,-15,971
21,Walking,637,1051
21,Walking,959,616
21,Walking,777,229
21,Walking,574,850
21,Walking,621,316
21,Walking,616,697
21,Walking,581,820
21,Walking,1,455
21,Walking,597,780
21,Walking,1060,648
21,Walking,-62,833
21,Walking,-51,787
21,Walking,620,1174
21,Walking,606,725
21,Walking,525,410
21,Walking,-13,638
21,Walking,944,-36
21,Walking,22,426
21,Walking,-68,842
21,Walking,533,1227
21,Walking,-4,669
21,Walking,503,426
21,Walking,512,340
21,Walking,7,702
21,Walking,220,466
21,Walking,637,207
21,Walking,542,587
21,Walking,908,-20
21,Walking,17,916
21,Walking,600,85
21,Walking,875,122
21,Walking,491,437
21,Walking,549,1251
21,Walking,510,553
21,Walking,655,1193
21,Walking,-4,741
21,Walking,-46,654
21,Walking,890,34
21,Walking,556,580
21,Walking,530,613
21,Walking,5,148
21,Walking,886,176
21,Walking,898,126
21,Walking,574,52
21,Walking,532,8
21,Walking,899,249
21,Walking,544,-9
21,Walking,0,710
21,Walking,520,-2
22,Driving,530,951
22,Driving,950,846
22,Driving,430,715
22,Driving,886,462
22,Driving,182,635
22,Driving,621,463
22,Driving,418,511
22,Driving,164,925
22,Driving,513,668
22,Driving,1062,918
22,Driving,276,933
22,Driving,108,230
22,Driving,769,158
22,Driving,475,1132
22,Driving,420,1316
22,Driving,707,17
22,Driving,1091,775
22,Driving,31,1038
22,Driving,1118,622
22,Driving,416,128
22,Driving,584,289
22,Driving,191,-119
22,Driving,153,-42
22,Driving,735,1150
22,Driving,508,-35
22,Driving,778,1126
22,Driving,320,1199
22,Driving,183,84
22,Driving,121,1123
22,Driving,518,779
22,Driving,667,209
22,Driving,333,1215
22,Driving,407,919
22,Driving,190,363
22,Driving,453,834
22,Driving,943,497
22,Driving,436,1037
22,Driving,698,456
22,Driving,473,1146
22,Driving,963,149
22,Driving,625,977
22,Driving,767,165
22,Driving,188,-116
22,Driving,1091,774
22,Driving,419,1317
22,Driving,697,192
22,Driving,-15,971
22,Walking,637,1052
22,Walking,957,616
22,Walking,574,852
22,Walking,581,821
22,Walking,615,697
22,Walking,1058,648
22,Walking,619,1174
22,Walking,1,455
22,Walking,596,782
22,Walking,548,1252
22,Walking,622,318
22,Walking,-62,833
22,Walking,607,727
22,Walking,-51,787
22,Walking,-12,640
22,Walking,658,386
22,Walking,944,-36
22,Walking,593,305
22,Walking,7,703
22,Walking,525,410
22,Walking,21,424
22,Walking,875,122
22,Walking,513,348
22,Walking,655,1194
22,Walking,645,1116
22,Walking,533,1229
22,Walking,-2,672
22,Walking,-47,652
22,Walking,220,466
22,Walking,503,427
22,Walking,-68,842
22,Walking,636,207
22,Walking,-3,741
22,Walking,908,-23
22,Walking,541,588
22,Walking,491,439
22,Walking,15,917
22,Walking,601,87
22,Walking,508,549
22,Walking,891,34
22,Walking,556,582
22,Walking,6,151
22,Walking,531,615
22,Walking,886,176
22,Walking,0,712
22,Walking,532,11
22,Walking,543,-9
22,Walking,571,26
22,Walking,898,126
22,Walking,-20,744
22,Walking,867,-20
23,Driving,529,951
23,Driving,952,846
23,Driving,430,715
23,Driving,622,465
23,Driving,886,462
23,Driving,182,629
23,Driving,165,920
23,Driving,1064,917
23,Driving,418,511
23,Driving,513,669
23,Driving,275,929
23,Driving,475,1152
23,Driving,1092,776
23,Driving,769,158
23,Driving,1118,623
23,Driving,109,227
23,Driving,707,17
23,Driving,421,1317
23,Driving,31,1038
23,Driving,417,131
23,Driving,335,1211
23,Driving,184,84
23,Driving,518,5
23,Driving,192,-119
23,Driving,585,291
23,Driving,735,1150
23,Driving,124,1123
23,Driving,519,779
23,Driving,409,910
23,Driving,667,210
23,Driving,455,835
23,Driving,927,503
23,Driving,438,1037
23,Driving,698,453
23,Driving,474,1151
23,Driving,635,1122
23,Driving,963,149
23,Driving,627,976
23,Driving,766,165
23,Driving,188,-125
23,Driving,421,1316
23,Driving,697,192
23,Driving,1092,775
23,Driving,-15,971
23,Walking,637,1052
23,Walking,776,229
23,Walking,575,855
23,Walking,616,700
23,Walking,608,729
23,Walking,0,455
23,Walking,581,822
23,Walking,596,782
23,Walking,-62,833
23,Walking,-52,787
23,Walking,956,617
23,Walking,-10,641
23,Walking,944,-36
23,Walking,658,386
23,Walking,525,412
23,Walking,593,305
23,Walking,-1,673
23,Walking,548,1252
23,Walking,875,122
23,Walking,547,1252
23,Walking,220,466
23,Walking,21,424
23,Walking,10,705
23,Walking,654,1194
23,Walking,-68,841
23,Walking,637,210
23,Walking,-45,653
23,Walking,514,348
23,Walking,958,488
23,Walking,503,427
23,Walking,908,-20
23,Walking,1058,649
23,Walking,-6,743
23,Walking,542,592
23,Walking,490,439
23,Walking,508,550
23,Walking,600,85
23,Walking,619,1174
23,Walking,891,36
23,Walking,15,917
23,Walking,7,154
23,Walking,175,345
23,Walking,555,583
23,Walking,531,12
23,Walking,544,-6
23,Walking,886,176
23,Walking,530,613
23,Walking,898,126
23,Walking,0,712
23,Walking,570,23
24,Driving,658,384
24,Driving,528,952
24,Driving,955,846
24,Driving,623,468
24,Driving,182,623
24,Driving,886,462
24,Driving,430,716
24,Driving,163,914
24,Driving,1065,916
24,Driving,514,670
24,Driving,418,511
24,Driving,274,925
24,Driving,333,1201
24,Driving,476,1155
24,Driving,1093,779
24,Driving,108,224
24,Driving,1118,622
24,Driving,707,17
24,Driving,769,158
24,Driving,420,1316
24,Driving,32,1039
24,Driving,518,5
24,Driving,192,-128
24,Driving,419,111
24,Driving,735,1150
24,Driving,777,1126
24,Driving,586,295
24,Driving,410,909
24,Driving,521,778
24,Driving,666,210
24,Driving,457,834
24,Driving,439,1036
24,Driving,927,503
24,Driving,697,448
24,Driving,332,1201
24,Driving,964,149
24,Driving,896,255
24,Driving,632,1124
24,Driving,957,485
24,Driving,628,976
24,Driving,766,165
24,Driving,421,1316
24,Driving,188,-130
24,Driving,697,192
24,Driving,1094,776
24,Driving,-15,971
24,Walking,636,1052
24,Walking,616,701
24,Walking,608,731
24,Walking,-52,787
24,Walking,-63,830
24,Walking,0,456
24,Walking,955,617
24,Walking,597,784
24,Walking,582,827
24,Walking,574,858
24,Walking,944,-36
24,Walking,653,1194
24,Walking,593,303
24,Walking,515,352
24,Walking,0,675
24,Walking,-67,842
24,Walking,21,424
24,Walking,637,210
24,Walking,619,1174
